Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate,ShipDate,Product cat,Product Subcat,ProductID
CA-2021-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473,5.2894,9.98,2021-10-05,2021-10-10,OFF,BI,10002571
CA-2021-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96,2,0.0,27.882,17.039,30.98,2021-10-05,2021-10-10,OFF,PA,10002581
CA-2021-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,3.1773,6.23,2021-10-05,2021-10-10,OFF,BI,10001097
CA-2021-106831,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,2,0.6999999999999998,-2.6586,3.2283,6.33,2021-06-01,2021-06-03,OFF,BI,10003429
CA-2021-106831,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,27.744,6,0.2,10.0572,2.9478,5.78,2021-06-01,2021-06-03,OFF,PA,10000682
CA-2021-106831,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,4,0.4,-34.31479999999999,48.1727,65.99,2021-06-01,2021-06-03,TEC,PH,10001700
CA-2021-154123,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0.0,11.5836,7.9982,13.79,2021-11-20,2021-11-25,FUR,FU,10000629
CA-2020-136049,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553000000000001,3,0.6999999999999998,-4.072200000000001,3.2084,6.17,2020-12-23,2020-12-28,OFF,BI,10001267
CA-2021-118402,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882,59.7604,60.98,2021-09-29,2021-10-04,OFF,ST,10001418
US-2020-139388,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0.0,0.2992000000000008,3.6652,3.74,2020-11-07,2020-11-09,OFF,FA,10004968
US-2018-128685,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184000000000001,2,0.2,2.244999999999999,2.4695,4.49,2018-04-04,2018-04-05,OFF,BI,10004140
CA-2019-124044,Second Class,MS-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3,0.2,3.6792,2.2776,4.38,2019-07-23,2019-07-26,OFF,BI,10003460
CA-2018-164469,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797,48.8326,65.99,2018-06-25,2018-06-27,TEC,PH,10002115
CA-2018-164469,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,0.2,17.908,4.884,8.14,2018-06-25,2018-06-27,OFF,AR,10003478
CA-2018-164469,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162000000000007,8.5118,11.66,2018-06-25,2018-06-27,OFF,AR,10000475
CA-2018-107818,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,5.88,2,0.0,2.646,1.617,2.94,2018-09-08,2018-09-14,OFF,AR,10003045
CA-2018-107818,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,0.2,121.9899999999999,170.786,243.98,2018-09-08,2018-09-14,FUR,CH,10000454
CA-2018-107818,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,0.0,91.15199999999997,26.586,37.98,2018-09-08,2018-09-14,OFF,AR,10000380
CA-2018-107818,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0.0,19.43519999999998,77.74079999999998,80.98,2018-09-08,2018-09-14,OFF,ST,10000736
CA-2018-113320,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270A,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.0,4.5144,2.6752,4.18,2018-12-12,2018-12-15,FUR,FU,10004270A
CA-2018-113320,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.939999999999998,3,0.0,0.625799999999999,2.7714,2.98,2018-12-12,2018-12-15,OFF,ST,10000617
CA-2018-113320,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,1.6016,3.08,2018-12-12,2018-12-15,FUR,FU,10001706
CA-2019-137526,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.00800000000001,3,0.2,24.5028,15.1684,29.17,2019-01-13,2019-01-17,OFF,BI,10003364
CA-2019-137526,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.59999999999998,4,0.0,38.023999999999994,9.894,19.4,2019-01-13,2019-01-17,FUR,FU,10001861
CA-2019-137526,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0.0,92.96999999999998,41.32,51.65,2019-01-13,2019-01-17,FUR,FU,10004845
CA-2021-136063,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192,1.3104,1.82,2021-12-15,2021-12-19,OFF,AR,10000823
CA-2020-101546,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1705999999998,475.4047,896.99,2020-12-18,2020-12-24,OFF,BI,10001359
CA-2018-138940,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.3520000000002,6,0.2,265.4232,82.15479999999998,157.99,2018-04-11,2018-04-16,TEC,PH,10001835
CA-2020-125164,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834,12.9846,25.46,2020-11-10,2020-11-14,OFF,BI,10001191
CA-2020-125164,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,11.0081,20.77,2020-11-10,2020-11-14,OFF,BI,10003982
CA-2021-163531,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0.0,67.1916,57.5928,79.98999999999998,2021-06-26,2021-06-30,TEC,PH,10001425
CA-2021-122490,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294,375.735,500.98,2021-11-13,2021-11-18,FUR,CH,10001215
CA-2021-122490,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206,33.9094,63.98,2021-11-13,2021-11-18,OFF,BI,10001718
CA-2021-122490,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,111.5209,114.97,2021-11-13,2021-11-18,OFF,ST,10000991
CA-2021-122490,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0.0,4.2336,1.4688,2.88,2021-11-13,2021-11-18,OFF,LA,10001613
CA-2021-131366,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.98799999999999,2,0.4,-14.99800000000001,52.493,74.98999999999998,2021-11-24,2021-11-29,TEC,PH,10003437
CA-2021-131366,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097,20.9049,40.99,2021-11-24,2021-11-29,OFF,PA,10000675
CA-2021-164042,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,2,0.2,0.6155999999999999,0.6041999999999998,1.14,2021-05-23,2021-05-27,OFF,FA,10000840
CA-2021-164042,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,0.8,-46.71600000000001,13.0072,18.32,2021-05-23,2021-05-27,OFF,AP,10001947
CA-2021-164042,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,3,0.2,-11.593800000000012,20.1366,20.34,2021-05-23,2021-05-27,OFF,ST,10002301
CA-2021-164042,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602000000000008,3.1482,5.94,2021-05-23,2021-05-27,OFF,BI,10001922
CA-2018-132864,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,17.97,29.95,2018-12-02,2018-12-07,TEC,AC,10001267
US-2018-155817,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6175999999999995,28.4752,38.48,2018-10-03,2018-10-09,OFF,ST,10000532
US-2018-155817,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,3,0.2,0.4644000000000004,1.9092,2.58,2018-10-03,2018-10-09,OFF,AR,10002335
US-2020-131891,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.6999999999999998,-1.476,1.23,2.46,2020-07-29,2020-07-31,OFF,BI,10000201
CA-2021-143567,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2,0.0,2.6068,1.3566,2.66,2021-11-02,2021-11-05,OFF,EN,10004846
CA-2021-143567,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,4,0.0,292.776,170.786,243.98,2021-11-02,2021-11-05,FUR,CH,10000454
CA-2021-143567,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793000000001,192.4923,249.99,2021-11-02,2021-11-05,TEC,AC,10004145
CA-2021-143567,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,4,0.0,16.7776,10.7856,14.98,2021-11-02,2021-11-05,OFF,ST,10001580
CA-2021-104080,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.19999999999999,21.4,42.8,2021-03-08,2021-03-15,OFF,BI,10003876
CA-2021-104080,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,3.36,2,0.0,0.8736000000000002,1.2432,1.68,2021-03-08,2021-03-15,OFF,AR,10001972
CA-2018-151379,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,12.3336,22.84,2018-12-16,2018-12-20,OFF,PA,10000595
CA-2020-163167,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0.0,52.97429999999999,43.2319,60.89,2020-11-28,2020-12-01,FUR,CH,10004477
CA-2020-163167,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6,0.0,6.101999999999997,15.933,16.95,2020-11-28,2020-12-01,TEC,AC,10003441
CA-2020-163167,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0.0,56.300999999999995,356.573,375.34,2020-11-28,2020-12-01,OFF,ST,10004459
CA-2020-163167,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,0.0,315.8249999999999,157.9125,210.55,2020-11-28,2020-12-01,OFF,ST,10003805
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0.0,2.557799999999999,2.0874,2.94,2020-12-23,2020-12-30,OFF,AR,10001246
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,9.8644,18.97,2020-12-23,2020-12-30,OFF,PA,10001295
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,0.0,1.176,1.512,2.1,2020-12-23,2020-12-30,OFF,AR,10001231
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2,0.0,2.2727999999999886,112.5036,113.64,2020-12-23,2020-12-30,OFF,ST,10002743
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,1,0.0,22.992,24.908,47.9,2020-12-23,2020-12-30,OFF,PA,10004327
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,61.96,2,0.0,30.3604,15.7998,30.98,2020-12-23,2020-12-30,OFF,EN,10004773
CA-2020-135776,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.89599999999996,265.506,279.48,2020-12-23,2020-12-30,OFF,ST,10003470
US-2018-122021,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2,0.2999999999999999,-7.858800000000001,95.6154,130.98,2018-10-15,2018-10-17,FUR,CH,10003761
US-2018-122021,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968000000000002,2,0.2,2.8884000000000007,2.5398,4.98,2018-10-15,2018-10-17,OFF,PA,10002230
CA-2020-130484,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.6999999999999998,-18.4464,5.5998,10.98,2020-08-22,2020-08-27,OFF,BI,10000088
CA-2021-120936,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0.0,125.1432,89.0442,120.33,2021-12-17,2021-12-21,OFF,ST,10001526
CA-2021-120936,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,1,0.0,3.6348,10.3452,13.98,2021-12-17,2021-12-21,OFF,SU,10002557
CA-2021-110884,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,6,0.2,9.072,2.808,5.4,2021-03-07,2021-03-12,OFF,BI,10003669
CA-2021-110884,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3,0.0,42.1314,16.4862,30.53,2021-03-07,2021-03-12,OFF,LA,10003510
US-2018-161613,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,3,0.2999999999999999,-19.258800000000008,231.1056,320.98,2018-12-01,2018-12-03,FUR,CH,10003746
US-2018-146353,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0.0,11.0016,2.9796,5.73,2018-10-14,2018-10-16,OFF,BI,10003476
US-2018-146353,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,5,0.0,16.19399999999999,50.7412,53.98,2018-10-14,2018-10-16,OFF,ST,10001469
CA-2018-133809,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,8,0.6999999999999998,-8.659200000000002,2.5584,4.92,2018-11-18,2018-11-23,OFF,BI,10001757
CA-2018-133809,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,9.588,2,0.4,-2.0774,5.8327,7.99,2018-11-18,2018-11-23,TEC,PH,10004875
CA-2021-127306,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,3,0.2,6.646799999999999,3.8964,7.639999999999999,2021-01-14,2021-01-18,OFF,EN,10001219
